transaction_id,user_id,transaction_amount,transaction_type,timestamp,sender_balance_before,sender_balance_after,receiver_id,is_new_receiver,device_id,is_new_device,latitude,longitude,distance_from_usual_location,ip_address,is_new_ip,transactions_last_1_hour,transactions_last_24_hours,average_transaction_amount,amount_deviation_ratio,failed_transaction_count,qr_transaction,merchant_id,merchant_category,merchant_risk_score,account_age_days,fraud_scenario,is_fraud
TXN75F88C43,USER5419,10649.83,QR,2026-06-01 01:19:42.437565,21610.93,13498.84,USER4401,1,DEV3895,0,18.542941,73.707486,8.65,132.95.159.145,0,0,7,1415.66,5.73,1,1,MER4741,Fuel,0.82,503,QR_FRAUD,1
TXNF57510A8,USER8967,7527.44,P2P,2026-06-21 23:54:42.402963,75423.48,67896.04,USER5440,0,DEV2144,1,18.605121,73.803212,12.23,37.178.218.138,0,2,2,3816.31,1.97,0,0,MER8984,Travel,0.03,506,LEGITIMATE,0
TXNFEBAB062,USER9978,5074.96,QR,2026-07-03 11:28:42.384654,71204.39,66129.43,USER4611,0,DEV5530,0,18.636085,73.864592,7.44,130.2.107.89,0,0,15,1197.54,4.24,1,1,MER9218,Utilities,0.23,439,LEGITIMATE,0
TXN42AEE018,USER2530,6852.73,P2M,2026-08-07 22:52:42.398175,68965.34,62112.61,USER4488,1,DEV7461,1,18.55747,73.989342,19.84,142.80.160.172,0,0,19,4652.31,1.47,0,0,MER7503,Utilities,0.23,685,LEGITIMATE,0
TXN8018E739,USER4345,7393.52,P2P,2026-07-14 16:26:42.397742,47450.53,40057.01,USER8257,1,DEV5073,1,18.597503,73.972096,4.08,10.112.30.6,0,0,5,4804.89,1.54,1,0,MER6221,Entertainment,0.17,1209,LEGITIMATE,0
TXN7E4069A3,USER1385,1543.57,QR,2026-07-05 20:11:42.400394,80986.08,79442.51,USER3069,1,DEV2097,0,18.599207,73.845978,17.62,240.183.243.136,1,4,13,2595.57,0.59,1,1,MER7904,Entertainment,0.05,641,LEGITIMATE,0
TXN38ADECF6,USER8437,7761.08,QR,2026-07-08 20:33:42.396805,25788.8,18027.72,USER3234,0,DEV8784,0,18.547665,73.965484,1.9,91.240.94.33,0,2,6,3056.25,2.54,1,1,MER9659,Restaurant,0.06,1070,LEGITIMATE,0
TXNB74CCD8F,USER3495,172.81,P2M,2026-08-01 20:13:42.410282,15170.23,14997.42,USER6723,0,DEV3584,0,18.534111,73.849201,16.95,41.129.178.52,1,2,15,4771.57,0.04,1,0,MER5980,Utilities,0.12,519,LEGITIMATE,0
TXNC15CAF81,USER7359,2514.63,P2M,2026-07-29 20:55:42.419930,67343.21,64828.58,USER3556,1,DEV8446,0,18.534773,73.707924,10.42,71.168.39.70,0,0,1,3903.24,0.64,1,0,MER1832,Fuel,0.26,1154,LEGITIMATE,0
TXN6E3ECE83,USER1016,951.64,QR,2026-07-08 04:19:42.410813,42636.93,41685.29,USER8393,0,DEV5924,0,18.509388,73.74155,11.03,191.58.174.39,0,3,3,4230.23,0.22,1,1,MER5739,Fuel,0.05,679,LEGITIMATE,0
TXN33D98236,USER5522,9331.27,P2M,2026-06-19 20:43:42.420897,75815.9,66484.63,USER1068,0,DEV6786,1,18.618556,73.789924,14.41,96.134.40.61,0,2,1,3465.71,2.69,1,0,MER2108,Restaurant,0.08,130,LEGITIMATE,0
TXN6D2E171D,USER3465,31064.06,QR,2026-07-24 15:49:42.436736,83323.33,80918.22,USER2417,1,DEV9930,0,18.483373,73.910843,9.59,221.111.143.128,0,0,19,839.14,2.87,0,1,MER1925,Entertainment,0.84,175,QR_FRAUD,1
TXN86C55A0E,USER5019,4004.22,P2M,2026-06-01 01:26:42.424617,84073.49,80069.27,USER8218,0,DEV4919,0,18.40622,73.915151,16.76,127.44.137.141,1,1,14,1502.89,2.66,1,0,MER1104,Utilities,0.04,1422,LEGITIMATE,0
TXNE14AE40B,USER7225,6153.49,QR,2026-06-28 20:58:42.422969,11330.99,5177.5,USER8761,0,DEV4765,0,18.547768,73.804861,16.06,51.168.88.211,1,4,18,3566.08,1.73,1,1,MER6830,Entertainment,0.16,1605,LEGITIMATE,0
TXN4E90ED46,USER6208,648.48,QR,2026-07-20 00:48:42.410147,40427.91,39779.43,USER6735,1,DEV2691,0,18.629612,73.925615,5.32,126.185.182.195,0,2,19,3672.8,0.18,1,1,MER2018,Grocery,0.12,1707,LEGITIMATE,0
TXN9EE2B0B9,USER2443,2953.33,P2P,2026-07-25 03:46:42.426667,93715.65,90762.32,USER7883,0,DEV4105,0,18.573406,73.727325,10.85,160.21.216.30,0,1,4,2492.37,1.18,0,0,MER5345,Shopping,0.27,834,LEGITIMATE,0
TXN35C60656,USER3966,118993.81,P2P,2026-06-29 08:41:42.435425,44698.06,40302.63,USER5970,1,DEV8381,1,18.582948,73.916421,927.19,148.251.99.187,1,12,10,2317.07,1.9,2,0,MER7044,Entertainment,0.05,679,ACCOUNT_TAKEOVER,1
TXNC64767FA,USER3378,2312.67,QR,2026-06-26 05:53:42.390270,74386.33,72073.66,USER1351,1,DEV1458,0,18.564725,73.702613,10.62,101.136.252.53,0,0,13,1306.39,1.77,0,1,MER1553,Utilities,0.22,1777,LEGITIMATE,0
TXN827BE776,USER3797,3587.3,P2M,2026-07-21 08:24:42.417909,28583.54,24996.24,USER2759,0,DEV3262,0,18.451071,73.722232,4.86,208.79.49.47,0,3,19,2857.76,1.26,0,0,MER8317,Utilities,0.15,1336,LEGITIMATE,0
TXN7D17C9FF,USER5641,3571.12,QR,2026-07-21 19:33:42.397825,83463.37,79892.25,USER6209,0,DEV1941,0,18.480702,73.70223,7.92,7.129.92.250,0,4,6,3240.5,1.1,0,1,MER5409,Restaurant,0.22,1092,LEGITIMATE,0
TXNF8090C82,USER7712,7573.59,P2P,2026-06-19 18:26:42.419003,14194.62,6621.03,USER6827,0,DEV2571,0,18.474382,73.738532,19.47,129.22.200.223,0,0,10,1924.5,3.94,1,0,MER6679,Fuel,0.13,1878,LEGITIMATE,0
TXNF5ABF77D,USER7523,6485.11,P2M,2026-07-09 12:44:42.421971,15599.48,9114.37,USER7642,1,DEV2359,0,18.503442,73.810309,18.89,65.78.216.172,0,4,7,2016.82,3.22,1,0,MER3539,Fuel,0.12,612,LEGITIMATE,0
TXN46533E08,USER9130,1088.59,P2M,2026-07-17 21:29:42.389266,18537.9,17449.31,USER5376,1,DEV9311,0,18.45211,73.730137,10.2,72.21.42.153,0,4,19,4891.24,0.22,0,0,MER3390,Restaurant,0.03,1618,LEGITIMATE,0
TXN32AA4567,USER5179,7809.65,P2M,2026-07-11 10:47:42.425156,89568.89,81759.24,USER6095,0,DEV4989,0,18.544107,73.841323,18.7,44.124.197.153,1,3,8,3653.0,2.14,1,0,MER7925,Shopping,0.29,404,LEGITIMATE,0
TXNC73C1182,USER7982,6382.41,P2P,2026-06-18 14:50:42.390172,45562.49,39180.08,USER7177,1,DEV6882,0,18.594986,73.781667,10.16,191.3.174.225,1,4,2,643.08,9.92,0,0,MER7714,Travel,0.24,1019,LEGITIMATE,0
TXN051DF61D,USER8228,336.6,QR,2026-07-07 12:52:42.419850,78203.58,77866.98,USER2150,0,DEV3740,0,18.496728,73.834994,16.09,67.204.125.73,0,2,10,3904.27,0.09,0,1,MER2829,Travel,0.08,1830,LEGITIMATE,0
TXN010B7A81,USER4417,8820.53,P2M,2026-06-16 09:12:42.394028,32508.7,23688.17,USER1746,0,DEV9831,0,18.508473,73.79933,17.87,159.115.42.247,1,3,10,1023.31,8.62,0,0,MER4459,Utilities,0.21,190,LEGITIMATE,0
TXNF4CAEC3D,USER3141,7311.5,QR,2026-06-14 09:48:42.415800,90373.12,83061.62,USER6098,0,DEV3218,0,18.546051,73.899215,7.37,173.220.24.32,0,2,3,913.97,8.0,1,1,MER4856,Fuel,0.23,1934,LEGITIMATE,0
TXN9C11360B,USER8158,606.35,P2P,2026-08-01 18:20:42.382118,13084.04,12477.69,USER1718,1,DEV8654,0,18.530289,73.741848,11.39,85.24.61.105,0,2,2,615.69,0.98,0,0,MER3845,Travel,0.09,965,LEGITIMATE,0
TXNE5998CC3,USER8225,444.38,QR,2026-07-08 18:14:42.387107,43836.34,43391.96,USER7033,0,DEV3141,0,18.564342,73.758767,2.27,11.101.14.70,1,0,18,4074.13,0.11,1,1,MER2980,Entertainment,0.0,433,LEGITIMATE,0
TXN65920DA8,USER7514,6785.06,P2P,2026-06-09 05:12:42.385371,39446.48,32661.42,USER1013,1,DEV6870,0,18.590388,73.995625,0.07,158.14.75.182,0,1,17,1546.99,4.39,0,0,MER3430,Restaurant,0.04,780,LEGITIMATE,0
TXNE13DD33E,USER5069,5642.85,P2M,2026-06-06 07:58:42.392133,44434.39,38791.54,USER1093,0,DEV9448,1,18.619223,73.706195,18.57,51.148.77.130,1,4,8,4277.03,1.32,1,0,MER8142,Entertainment,0.21,891,LEGITIMATE,0
TXND5102D1A,USER9196,7925.26,QR,2026-07-21 00:21:42.434722,40423.74,32498.48,USER3658,0,DEV8834,1,18.622996,73.853157,6.2,253.146.85.46,0,1,16,3973.36,1.99,1,1,MER3020,Restaurant,0.23,68,LEGITIMATE,0
TXN3D6AD94E,USER8573,6960.04,P2P,2026-06-23 15:56:42.420652,57273.38,50313.34,USER7108,0,DEV5673,0,18.451593,73.727368,7.56,52.69.169.251,0,2,10,4097.43,1.7,0,0,MER5669,Shopping,0.14,1046,LEGITIMATE,0
TXN908B5186,USER9337,4759.27,P2P,2026-06-20 01:14:42.419298,35043.43,30284.16,USER9106,1,DEV3239,0,18.543006,73.825503,15.73,117.140.67.206,0,2,18,4838.56,0.98,1,0,MER4649,Travel,0.22,507,LEGITIMATE,0
TXN26C6AACF,USER4079,1656.0,P2M,2026-06-12 14:41:42.393507,51719.4,50063.4,USER4400,0,DEV8651,1,18.568388,73.917575,13.89,156.38.219.226,0,2,14,3283.09,0.5,1,0,MER3550,Utilities,0.1,203,LEGITIMATE,0
TXN567459BF,USER1726,2385.05,P2P,2026-07-11 01:00:42.400303,71716.73,69331.68,USER6571,1,DEV1527,0,18.410442,73.88541,10.56,146.237.71.213,0,3,6,3765.08,0.63,1,0,MER1618,Grocery,0.06,68,LEGITIMATE,0
TXN8B0999D3,USER5105,6970.34,QR,2026-06-27 10:45:42.413614,37134.92,30164.58,USER5138,0,DEV8369,0,18.420296,73.75266,14.18,65.59.240.11,0,0,15,3893.79,1.79,0,1,MER3505,Grocery,0.16,639,LEGITIMATE,0
TXNF6E3BC81,USER4500,9914.93,QR,2026-07-18 19:33:42.384085,36906.04,26991.11,USER4661,0,DEV1869,0,18.641883,73.992262,10.58,209.68.140.10,0,2,5,3319.56,2.99,0,1,MER3905,Shopping,0.21,1407,LEGITIMATE,0
TXN62943B04,USER8589,4088.9,P2P,2026-08-06 23:49:42.400768,89832.66,85743.76,USER4058,0,DEV9580,0,18.556918,73.897131,2.6,235.250.95.89,1,2,4,1475.02,2.77,1,0,MER4806,Shopping,0.1,1848,LEGITIMATE,0
TXNDD4FDFD4,USER2107,5134.99,QR,2026-07-10 08:47:42.399718,10974.17,5839.18,USER8688,0,DEV3793,0,18.502878,73.704451,19.34,102.33.44.11,0,3,6,3344.7,1.54,0,1,MER4019,Shopping,0.18,187,LEGITIMATE,0
TXN9F560381,USER1827,6622.72,P2M,2026-06-04 17:10:42.410014,94592.43,87969.71,USER6559,0,DEV5615,0,18.562714,73.934332,13.64,24.11.69.155,0,3,19,3355.59,1.97,0,0,MER7455,Fuel,0.28,785,LEGITIMATE,0
TXNC3C2989B,USER5600,376.21,P2M,2026-07-22 22:05:42.379720,75249.71,74873.5,USER3825,0,DEV1473,1,18.426505,73.767262,5.88,55.66.133.126,0,0,17,4394.15,0.09,1,0,MER5711,Utilities,0.18,267,LEGITIMATE,0
TXNB89F894C,USER5698,1184.48,P2P,2026-06-27 22:35:42.405950,54495.78,53311.3,USER7494,0,DEV3399,1,18.453105,73.760277,14.83,30.192.71.17,0,4,3,1419.55,0.83,1,0,MER3845,Restaurant,0.03,497,LEGITIMATE,0
TXN01D2DDE5,USER1577,8372.71,QR,2026-07-19 00:52:42.391961,43735.78,35363.07,USER8181,0,DEV7258,1,18.509722,73.777644,12.7,203.106.197.8,1,2,3,1901.15,4.4,1,1,MER8027,Travel,0.25,1287,LEGITIMATE,0
TXN69D1474F,USER6899,3339.48,P2M,2026-08-02 03:53:42.383029,78997.51,75658.03,USER7638,0,DEV1907,0,18.648539,73.861775,17.22,116.93.154.168,1,3,17,725.6,4.6,0,0,MER8666,Shopping,0.14,1652,LEGITIMATE,0
TXN19179618,USER6021,93908.2,P2M,2026-06-11 23:16:42.436194,86105.49,78150.21,USER1712,0,DEV3834,0,18.479126,73.934614,693.57,247.167.6.71,0,2,19,3532.63,2.25,1,0,MER7818,Grocery,0.12,356,NEW_LOCATION,1
TXNA33B3419,USER5124,3006.27,QR,2026-06-19 17:35:42.385437,12859.58,9853.31,USER6960,1,DEV2737,0,18.638118,73.759562,14.17,89.251.82.208,1,3,7,551.07,5.46,0,1,MER6138,Grocery,0.22,335,LEGITIMATE,0
TXN2F6CD61E,USER8131,7878.26,P2P,2026-06-28 09:41:42.400615,87993.42,80115.16,USER3178,1,DEV6405,1,18.507249,73.735566,4.26,29.43.66.247,1,3,15,774.32,10.17,1,0,MER5966,Grocery,0.1,797,LEGITIMATE,0
TXN370E3809,USER2209,1093.16,P2P,2026-08-06 03:49:42.424695,35039.78,33946.62,USER1403,1,DEV2055,0,18.606643,73.990817,19.16,216.240.196.89,0,2,10,3684.4,0.3,0,0,MER8267,Restaurant,0.05,624,LEGITIMATE,0
TXN5F3E9371,USER4873,2635.15,P2M,2026-07-25 03:55:42.405025,26023.2,23388.05,USER8581,1,DEV1894,1,18.551496,73.908895,19.51,233.72.75.169,1,3,20,1794.6,1.47,1,0,MER2056,Restaurant,0.27,831,LEGITIMATE,0
TXND0E25EF5,USER7744,9926.13,P2M,2026-06-22 09:15:42.399181,71997.15,62071.02,USER7697,1,DEV6576,0,18.498958,73.82472,14.1,84.0.24.151,0,1,13,3693.44,2.69,1,0,MER5679,Grocery,0.26,979,LEGITIMATE,0
TXN55FEC71A,USER4767,2698.47,P2M,2026-07-18 03:30:42.396901,76970.19,74271.72,USER6830,0,DEV5384,0,18.616872,73.97801,3.68,75.100.236.195,0,3,2,4673.82,0.58,1,0,MER7655,Travel,0.15,435,LEGITIMATE,0
TXN9E680B06,USER1639,8007.72,P2P,2026-06-08 16:33:42.429391,87865.24,79857.52,USER6798,0,DEV4366,1,18.549595,73.700451,3.14,101.24.69.102,0,1,10,1437.01,5.57,1,0,MER4038,Travel,0.07,1708,LEGITIMATE,0
TXN216C1F03,USER4287,9962.12,P2P,2026-07-17 06:06:42.398919,22342.54,12380.42,USER2771,0,DEV8733,0,18.595719,73.890057,11.84,29.196.92.186,0,3,11,3127.81,3.19,0,0,MER9924,Shopping,0.24,212,LEGITIMATE,0
TXNAFD2969E,USER3041,7203.63,P2M,2026-07-17 11:58:42.409883,18456.47,11252.84,USER7592,0,DEV1082,0,18.523072,73.758722,3.99,228.129.85.212,0,2,16,1749.13,4.12,0,0,MER2134,Entertainment,0.14,1706,LEGITIMATE,0
TXN1D6A5DA5,USER2294,6852.18,P2M,2026-06-22 14:17:42.429311,98786.13,91933.95,USER3903,0,DEV6794,0,18.462224,73.879863,9.28,238.14.20.77,0,1,5,2879.61,2.38,0,0,MER8414,Restaurant,0.25,213,LEGITIMATE,0
TXN541516EE,USER3080,1367.58,P2M,2026-07-22 14:55:42.411379,46973.09,45605.51,USER4595,0,DEV2488,0,18.429919,73.716052,12.83,99.29.27.73,0,3,2,1216.12,1.12,1,0,MER6360,Fuel,0.27,1706,LEGITIMATE,0
TXNA7D27DC0,USER9530,7064.21,P2P,2026-07-29 02:36:42.386929,91756.42,84692.21,USER2641,0,DEV8046,0,18.551769,73.883299,14.6,37.233.79.86,0,1,3,600.88,11.76,0,0,MER6703,Utilities,0.13,799,LEGITIMATE,0
TXN797874BC,USER2029,1708.96,P2M,2026-07-30 06:41:42.398217,92410.18,90701.22,USER2663,1,DEV2736,0,18.568142,73.779529,15.36,37.253.249.240,0,2,7,2868.25,0.6,0,0,MER6370,Grocery,0.04,913,LEGITIMATE,0
TXND40BE1F1,USER6349,222.89,QR,2026-07-21 23:43:42.407421,27917.48,27694.59,USER4483,1,DEV8699,0,18.444725,73.886482,14.15,193.19.194.24,0,0,17,4345.98,0.05,0,1,MER8114,Grocery,0.09,992,LEGITIMATE,0
TXN0DDF5286,USER6508,1815.88,P2M,2026-08-03 14:45:42.406884,30028.22,28212.34,USER1199,1,DEV2415,1,18.516448,73.804562,3.76,109.42.102.209,0,3,20,1346.64,1.35,1,0,MER2449,Utilities,0.03,441,LEGITIMATE,0
TXN78C91CE2,USER2451,2373.43,P2P,2026-06-24 16:01:42.404935,62873.31,60499.88,USER4996,0,DEV4043,0,18.487179,73.731548,8.08,130.12.0.95,1,0,4,2569.63,0.92,1,0,MER7676,Grocery,0.28,1242,LEGITIMATE,0
TXN3A0A5E2A,USER1368,425.56,P2P,2026-07-01 09:57:42.397867,34763.63,34338.07,USER6865,0,DEV5473,0,18.495159,73.985549,16.11,210.92.178.93,0,2,1,1381.66,0.31,1,0,MER9734,Grocery,0.25,855,LEGITIMATE,0
TXN12B1D833,USER9671,8066.22,QR,2026-07-22 14:13:42.422722,23730.96,15664.74,USER3905,0,DEV6428,0,18.482343,73.701125,10.92,229.97.249.93,1,4,14,2569.88,3.14,1,1,MER5133,Travel,0.12,1088,LEGITIMATE,0
TXN12C0695E,USER8009,5201.8,P2P,2026-07-25 17:53:42.422026,33445.15,28243.35,USER1072,1,DEV4110,0,18.587185,73.981744,15.41,189.36.105.196,0,1,6,1338.95,3.88,1,0,MER6232,Shopping,0.17,514,LEGITIMATE,0
TXN210A109D,USER8338,3999.11,P2P,2026-06-05 19:06:42.402599,53409.2,49410.09,USER4644,0,DEV6573,0,18.559199,73.75805,18.88,30.250.81.70,0,0,13,4077.22,0.98,0,0,MER4266,Grocery,0.02,646,LEGITIMATE,0
TXN5BF259A3,USER2697,998.05,P2M,2026-06-30 21:15:42.428645,33111.13,32113.08,USER3649,0,DEV4248,0,18.621429,73.702555,7.57,171.241.33.179,0,2,19,2369.21,0.42,0,0,MER2373,Grocery,0.12,1516,LEGITIMATE,0
TXN9294BFB4,USER4408,2152.58,QR,2026-06-01 11:03:42.412302,74267.86,72115.28,USER5595,0,DEV3732,0,18.441946,73.783348,15.44,168.197.46.91,0,3,4,4196.38,0.51,1,1,MER6153,Fuel,0.27,1704,LEGITIMATE,0
TXNF2892469,USER2641,1087.75,P2M,2026-06-27 11:59:42.381942,88114.58,87026.83,USER6708,1,DEV3732,1,18.522584,73.990143,10.58,134.157.155.85,0,0,14,1259.2,0.86,1,0,MER8867,Travel,0.21,1679,LEGITIMATE,0
TXNBEE1D4C8,USER9792,7611.05,P2M,2026-07-16 06:10:42.388306,70861.77,63250.72,USER7743,0,DEV1243,0,18.515785,73.775121,14.36,227.117.123.92,0,4,10,3893.68,1.95,0,0,MER2968,Travel,0.14,358,LEGITIMATE,0
TXN32E1404F,USER9183,2254.16,P2P,2026-06-20 08:22:42.396379,76711.77,74457.61,USER6409,0,DEV2097,0,18.53092,73.974659,0.76,101.160.168.14,0,3,5,2718.58,0.83,1,0,MER9486,Restaurant,0.1,1014,LEGITIMATE,0
TXN8D4D18A7,USER7977,7801.78,QR,2026-07-08 07:01:42.420858,22744.45,14942.67,USER4284,0,DEV1830,0,18.633202,73.909255,2.82,173.142.122.86,0,4,18,4428.25,1.76,1,1,MER7807,Entertainment,0.0,1564,LEGITIMATE,0
TXNE3955DA1,USER1471,3757.53,P2M,2026-07-26 13:04:42.422683,61192.2,57434.67,USER8672,1,DEV7550,0,18.493475,73.938033,7.85,28.202.99.25,0,3,6,3907.92,0.96,1,0,MER6106,Restaurant,0.25,1210,LEGITIMATE,0
TXN12A29AE4,USER9604,4194.9,P2M,2026-06-29 07:53:42.420296,40451.41,36256.51,USER1532,1,DEV7818,1,18.477947,73.828458,0.22,16.205.162.175,0,1,2,2904.0,1.44,1,0,MER2448,Utilities,0.13,1695,LEGITIMATE,0
TXN15261456,USER1713,6003.52,QR,2026-06-28 05:10:42.396590,36102.88,30099.36,USER2805,0,DEV6797,0,18.500681,73.887615,17.51,196.27.147.72,1,4,5,4464.33,1.34,0,1,MER2057,Travel,0.0,394,LEGITIMATE,0
TXN158D1E81,USER4042,4251.25,QR,2026-06-07 11:01:42.412979,18633.77,14382.52,USER2303,0,DEV7638,0,18.495134,73.914411,7.62,249.29.114.203,1,0,10,710.81,5.98,1,1,MER5301,Travel,0.14,797,LEGITIMATE,0
TXN6892A0B7,USER7559,6177.51,P2M,2026-07-25 08:59:42.400696,19731.73,13554.22,USER1813,0,DEV7239,1,18.594577,73.829273,7.65,35.11.181.132,0,3,6,4031.72,1.53,0,0,MER3602,Grocery,0.26,1198,LEGITIMATE,0
TXN60CB4F76,USER1278,1522.71,P2P,2026-07-16 21:21:42.382445,44111.42,42588.71,USER9775,0,DEV4488,0,18.60006,73.871931,19.6,220.30.66.214,0,1,11,2978.84,0.51,0,0,MER5995,Restaurant,0.13,1509,LEGITIMATE,0
TXN93082450,USER3930,2789.81,QR,2026-07-08 08:25:42.388973,77758.94,74969.13,USER7385,0,DEV5297,1,18.452452,73.886638,4.16,176.228.25.19,0,4,20,1277.73,2.18,0,1,MER6844,Travel,0.27,554,LEGITIMATE,0
TXN343F37C7,USER2952,12349.46,P2P,2026-08-03 04:47:42.439621,64309.27,59200.6,USER6847,0,DEV7269,1,18.648369,73.817122,13.11,173.100.26.48,1,4,4,3845.52,1.33,1,0,MER4068,Fuel,0.08,1466,NEW_DEVICE,1
TXN03638617,USER7623,6894.36,P2M,2026-07-05 03:32:42.421192,30850.26,23955.9,USER1836,0,DEV4493,1,18.542473,73.719483,4.71,73.41.164.232,0,4,19,1826.95,3.77,0,0,MER7612,Entertainment,0.08,617,LEGITIMATE,0
TXNBA338A92,USER8860,5854.04,QR,2026-07-01 17:30:42.396986,43944.49,38090.45,USER9169,0,DEV4028,0,18.421579,73.779816,14.12,197.44.224.169,0,2,5,2414.96,2.42,1,1,MER8163,Shopping,0.03,1652,LEGITIMATE,0
TXN0E9A490E,USER5423,2228.13,P2P,2026-07-08 11:32:42.425971,73732.08,71503.95,USER6600,0,DEV4394,0,18.618589,73.961401,14.96,192.190.178.211,0,1,8,4736.55,0.47,1,0,MER7628,Restaurant,0.21,1926,LEGITIMATE,0
TXNF6679AE3,USER6975,1728.92,QR,2026-07-12 05:58:42.409504,52169.81,50440.89,USER4531,0,DEV6384,0,18.547769,73.890911,15.6,9.222.97.165,1,2,6,1190.55,1.45,0,1,MER5817,Travel,0.29,937,LEGITIMATE,0
TXNB3E4A52A,USER7490,9723.08,QR,2026-07-05 23:16:42.393715,59409.94,49686.86,USER4549,0,DEV8136,0,18.420842,73.860474,12.05,164.8.80.215,1,0,20,914.44,10.63,1,1,MER7370,Travel,0.06,1552,LEGITIMATE,0
TXN3FB254AD,USER8532,7302.43,P2P,2026-08-04 20:56:42.425275,83772.2,76469.77,USER9569,1,DEV5549,0,18.574986,73.992223,16.64,18.9.56.211,1,2,4,2796.43,2.61,1,0,MER7543,Fuel,0.1,605,LEGITIMATE,0
TXNA7F001EF,USER5258,9886.86,QR,2026-06-04 21:22:42.410414,44053.56,34166.7,USER6989,0,DEV4236,0,18.429732,73.957633,2.35,241.234.158.174,0,1,9,2242.5,4.41,0,1,MER3879,Travel,0.06,1462,LEGITIMATE,0
TXN6A6A18D2,USER9371,3779.42,QR,2026-06-02 21:39:42.403053,81703.25,77923.83,USER3143,0,DEV9916,0,18.582479,73.90742,11.33,93.187.249.185,0,1,8,630.56,5.99,1,1,MER1456,Restaurant,0.14,1379,LEGITIMATE,0
TXNDBC69DC9,USER9565,5145.84,P2P,2026-07-12 05:19:42.425605,52433.1,47287.26,USER5043,0,DEV2628,0,18.547018,73.836043,19.42,90.102.189.185,0,3,4,1447.94,3.55,1,0,MER9506,Grocery,0.19,93,LEGITIMATE,0
TXN446BD41D,USER5857,4515.12,P2M,2026-08-05 08:28:42.426920,99628.23,95113.11,USER7792,0,DEV2977,0,18.590888,73.90264,19.15,132.53.76.90,0,2,7,3300.37,1.37,1,0,MER2211,Travel,0.27,656,LEGITIMATE,0
TXN0DF29452,USER7886,993.77,QR,2026-06-07 14:30:42.388262,81998.64,81004.87,USER4328,0,DEV8967,0,18.636417,73.868679,19.94,236.53.15.5,0,2,13,4057.71,0.24,1,1,MER8493,Fuel,0.03,466,LEGITIMATE,0
TXN527B7005,USER2795,6274.27,P2P,2026-07-10 12:42:42.429190,48398.63,42124.36,USER8731,0,DEV2961,1,18.59229,73.715626,1.66,37.32.145.204,0,2,12,4390.97,1.43,1,0,MER6300,Utilities,0.03,1472,LEGITIMATE,0
TXNF380EED0,USER2228,3781.32,P2P,2026-08-02 04:40:42.404564,21173.91,17392.59,USER7295,0,DEV6000,1,18.615005,73.829701,11.16,186.173.58.170,1,3,16,4408.22,0.86,1,0,MER1738,Fuel,0.12,496,LEGITIMATE,0
TXN7A68C381,USER3222,5317.74,P2P,2026-07-21 11:05:42.395605,16132.01,10814.27,USER6219,0,DEV1096,1,18.462652,73.778679,17.79,140.69.93.200,0,3,4,1871.9,2.84,0,0,MER9055,Entertainment,0.22,1266,LEGITIMATE,0
TXN4DEBF925,USER8956,4182.87,P2M,2026-07-01 12:23:42.400541,82098.94,77916.07,USER8672,0,DEV5482,1,18.475403,73.90725,3.71,111.160.192.108,1,1,17,1022.34,4.09,1,0,MER1701,Travel,0.11,738,LEGITIMATE,0
TXNAE0DFEC6,USER4713,3533.02,P2M,2026-06-12 12:39:42.388678,91561.76,88028.74,USER7280,0,DEV4935,0,18.572823,73.817291,13.28,99.86.156.253,0,0,10,3184.2,1.11,0,0,MER9512,Fuel,0.05,1323,LEGITIMATE,0
TXNE7EF7FE9,USER9221,2828.51,P2P,2026-07-28 14:51:42.399308,82269.55,79441.04,USER6459,0,DEV8197,0,18.43873,73.973608,12.75,237.204.141.137,0,1,17,2286.83,1.24,0,0,MER1203,Entertainment,0.15,511,LEGITIMATE,0
TXNCF86437A,USER7197,697.81,QR,2026-07-06 22:40:42.416539,63141.76,62443.95,USER7376,0,DEV5247,0,18.6445,73.713928,7.71,206.65.110.219,0,0,1,3395.22,0.21,1,1,MER8267,Fuel,0.15,1233,LEGITIMATE,0
TXNA99CD0DC,USER5117,57075.64,QR,2026-06-07 15:13:42.436370,40295.44,30769.56,USER9892,1,DEV3319,1,18.607551,73.828081,200.92,142.203.138.66,1,4,15,4704.86,2.02,0,1,MER1840,Shopping,0.14,1155,NEW_LOCATION,1
TXNC4F475AB,USER9480,75646.08,P2M,2026-08-08 01:05:42.438374,79391.74,77204.4,USER4743,0,DEV1426,0,18.591316,73.953167,973.97,40.21.88.82,0,3,6,3059.46,0.71,0,0,MER7466,Shopping,0.02,371,NEW_LOCATION,1
TXNF5F2A9DB,USER1685,9304.54,P2M,2026-06-17 20:32:42.396860,26720.75,17416.21,USER1952,1,DEV1257,0,18.637742,73.932571,15.12,37.189.106.51,0,4,5,2380.87,3.91,1,0,MER6977,Utilities,0.14,1055,LEGITIMATE,0
TXN9F55EE5D,USER9774,7592.59,P2M,2026-07-29 05:56:42.391533,61639.01,54046.42,USER9038,0,DEV5616,0,18.649312,73.830566,3.11,173.204.168.137,0,2,3,1816.3,4.18,1,0,MER4614,Grocery,0.29,1684,LEGITIMATE,0
